candidate_id,bindingdb_monomer_id,standardized_smiles,standardized_inchikey,generic_murcko_scaffold_smiles,doi,pmid,sealed_exact_ki_measurement_count,prior_exact_structure_overlap,model_selection_generic_scaffold_overlap,primary_evidence_review_status,intake_status,quarantine_reasons
BDB-50294516,50294516,Nc1nc(NC(=O)c2ccccc2OC(F)(F)F)c([N+](=O)[O-])c(-c2ccco2)n1,YJSHFVYHZMYBJH-UHFFFAOYSA-N,CC(CC1CCCC(C2CCCC2)C1)C1CCCCC1,10.1016/j.bmcl.2009.03.142,19362836,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50294517,50294517,Nc1nc(NC(=O)c2cccnc2)c([N+](=O)[O-])c(-c2ccco2)n1,KRFMWHLMAJRMIN-UHFFFAOYSA-N,CC(CC1CCCC(C2CCCC2)C1)C1CCCCC1,10.1016/j.bmcl.2009.03.142,19362836,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50294518,50294518,COc1ccccc1CC(=O)Nc1nc(N)nc(-c2ccco2)c1[N+](=O)[O-],IJFHXPZGVLQVJF-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CCCC(C2CCCC2)C1,10.1016/j.bmcl.2009.03.142,19362836,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50294519,50294519,Nc1nc(C(=O)NCc2ccc(F)cc2)cc(-c2ccco2)n1,DHGGCNFXSNHTEV-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CCCC(C2CCCC2)C1,10.1016/j.bmcl.2009.03.142,19362836,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50294520,50294520,Nc1nc(C(=O)NCc2ccc(Cl)cc2)cc(-c2ccco2)n1,BAMQMWONHGJLCT-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CCCC(C2CCCC2)C1,10.1016/j.bmcl.2009.03.142,19362836,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50294521,50294521,COc1ccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)cc1,CDDXHEXCVIPIRC-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CCCC(C2CCCC2)C1,10.1016/j.bmcl.2009.03.142,19362836,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50294522,50294522,Nc1nc(C(=O)NCc2ccncc2)cc(-c2ccco2)n1,OVPOEJWCXDGJTP-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CCCC(C2CCCC2)C1,10.1016/j.bmcl.2009.03.142,19362836,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50294523,50294523,Nc1nc(C(=O)NCc2ccco2)cc(-c2ccco2)n1,HZOFOCBNKICMLZ-UHFFFAOYSA-N,CC(CCC1CCCC1)C1CCCC(C2CCCC2)C1,10.1016/j.bmcl.2009.03.142,19362836,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50294524,50294524,Nc1nc(C(=O)NCc2cccc(CO)n2)cc(-c2ccco2)n1,ZTIHSTWZEUPKPF-UHFFFAOYSA-N,CC(CCC1CCCCC1)C1CCCC(C2CCCC2)C1,10.1016/j.bmcl.2009.03.142,19362836,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50295947,50295947,CCCOc1cnc2c(c1)[nH]c1c(=O)n(CCC)c(=O)n(CCC)c12,FROWSYLVSFMXMF-UHFFFAOYSA-N,CC1CC(C)C2CC3CCCCC3C2C1,10.1016/j.bmc.2009.05.036,19481943,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50295948,50295948,CCCOc1cncc2[nH]c3c(=O)n(CCC)c(=O)n(CCC)c3c12,LMDJIXVWEXHGAT-UHFFFAOYSA-N,CC1CC(C)C2CC3CCCCC3C2C1,10.1016/j.bmc.2009.05.036,19481943,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50295949,50295949,CCCn1c(=O)c2[nH]c3cccnc3c2n(CCC)c1=O,RAUCYLZBLWPEFM-UHFFFAOYSA-N,CC1CC(C)C2CC3CCCCC3C2C1,10.1016/j.bmc.2009.05.036,19481943,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50295950,50295950,Cn1c(=O)c2[nH]c3cccnc3c2n(C)c1=O,DTSCLFDGIVWOGR-UHFFFAOYSA-N,CC1CC(C)C2CC3CCCCC3C2C1,10.1016/j.bmc.2009.05.036,19481943,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50295951,50295951,CCCn1c(=O)c2[nH]c3cnccc3c2n(CCC)c1=O,JVKLADVBMSHKIA-UHFFFAOYSA-N,CC1CC(C)C2CC3CCCCC3C2C1,10.1016/j.bmc.2009.05.036,19481943,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50295952,50295952,Cn1c(=O)c2[nH]c3cnccc3c2n(C)c1=O,RMTZWBNOVKUCRQ-UHFFFAOYSA-N,CC1CC(C)C2CC3CCCCC3C2C1,10.1016/j.bmc.2009.05.036,19481943,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298493,50298493,COc1ccc(CC(=O)Nc2nc3nn(CCCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1,COTKHURBAYVFIM-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CC(CCCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298494,50298494,O=C(COc1ccc(Cl)cc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,NFPYWBMZBCSKTO-UHFFFAOYSA-N,CC(CCC1CCCCC1)CC1CC2CC(CCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298495,50298495,CC(C)CCn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,AELXUYMSGIUIDF-UHFFFAOYSA-N,CC(CCC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298496,50298496,COc1ccc(CC(=O)Nc2nc3nn(CCC(C)C)cc3c3nc(-c4ccco4)nn23)cc1,VFQCDIMXSQNEPN-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298497,50298497,Cn1cc2c(nc(NC(=O)COc3ccccc3)n3nc(-c4ccco4)nc23)n1,GIZJFZFSTGLKAS-UHFFFAOYSA-N,CC(CCC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298498,50298498,CCCCn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,VLWKGKLLSDSKFZ-UHFFFAOYSA-N,CC(CC1CCC2CCCCC2C1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298499,50298499,CC(C)CCn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,YXNHZEGLDMXIMZ-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298500,50298500,CC(C)CCn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,VQTCVICDZZKIIH-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298501,50298501,CCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,GFLQNZHMVJDODR-UHFFFAOYSA-N,CC(CC1CC2CCCC2C2CC(C3CCCC3)CC12)C(C1CCCCC1)C1CCCCC1,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298502,50298502,COc1ccc(NC(=O)Nc2nc3nn(Cc4cccc5ccccc45)cc3c3nc(-c4ccco4)nn23)cc1,VLHYTYIUFKCLLE-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CC(CC3CCCC4CCCCC43)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298503,50298503,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3c(Br)cc(Br)cc3Br)cc2c2nc(-c3ccco3)nn12,SSKMNRNNTQWAQF-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CC(CCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298504,50298504,COc1ccc(NC(=O)Nc2nc3nn(CCc4c(Br)cc(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1,BXTWOLBSTCDPCZ-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CC(CCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298505,50298505,CSc1c2c(nc(NC(=O)Cc3ccc(OCC(C)C)cc3)n3nc(-c4ccco4)nc23)nn1C,VCTPZHKFJDMZMU-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298506,50298506,Nc1nc2c(cnn2CCCc2ccc3c(c2)O[C@@H](C(=O)O)O3)c2nc(-c3ccco3)nn12,AFOOOKGSRGDTCL-FQEVSTJZSA-N,C1CCC(C2CC3CCC4C(CCCC5CCC6CCCC6C5)CCC4C3C2)C1,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298507,50298507,CCOC(=O)[C@H]1Oc2ccc(CCCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2O1,HLYUSSPLIJFDJS-QFIPXVFZSA-N,C1CCC(C2CC3CCC4C(CCCC5CCC6CCCC6C5)CCC4C3C2)C1,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298508,50298508,Nc1nc2c(cnn2CCCc2ccc3c(c2S(=O)(=O)O)OCO3)c2nc(-c3ccco3)nn12,VVUWVVNIYXRXJX-UHFFFAOYSA-N,C1CCC(C2CC3CCC4C(CCCC5CCC6CCCC6C5)CCC4C3C2)C1,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298509,50298509,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,FPCTUKFYWXDOAK-UHFFFAOYSA-N,CC(CC1CCC(C2CCCCC2)CC1)CC1CC2CC(CCCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298510,50298510,O=C(Cc1c(Cl)cccc1Cl)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,SZEMNKQDKREGQR-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CC(CCCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298511,50298511,O=C(COc1ccc(Cl)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,GJKDVRRUKCQKHE-UHFFFAOYSA-N,CC(CCC1CCCCC1)CC1CC2CC(CCCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298512,50298512,O=C(Cc1ccc(Cl)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,MNELWFLAKYOMKX-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CC(CCCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298513,50298513,O=C(Cc1cccc(Cl)c1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,SYESLDXKRRTBBZ-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CC(CCCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298514,50298514,O=C(Cc1ccc2ccccc2c1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,AFUJBRCTPIZSNN-UHFFFAOYSA-N,CC(CC1CCC2CCCCC2C1)CC1CC2CC(CCCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298515,50298515,O=C(Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12)C(c1ccccc1)c1ccccc1,DQISRGLAFBOHSH-UHFFFAOYSA-N,CC(CC1CC2CC(CCCC3CCCCC3)CC2C2CC(C3CCCC3)CC12)C(C1CCCCC1)C1CCCCC1,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298516,50298516,O=C(Cc1ccc(F)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,TWQZDHMGTHQJOG-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CC(CCCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298517,50298517,Cn1cc2c(nc(NC(=O)Cc3c(Cl)cccc3Cl)n3nc(-c4ccco4)nc23)n1,AFSNHUCXKASIMR-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298518,50298518,CC(C)CCn1cc2c(nc(NC(=O)Cc3c(Cl)cccc3Cl)n3nc(-c4ccco4)nc23)n1,BUPUMUMUABAVNX-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298519,50298519,Cn1cc2c(nc(NC(=O)Cc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,MFEDLIMXIUUSEO-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298520,50298520,CC(C)CCn1cc2c(nc(NC(=O)Cc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,UCHRKGKTCKLHMV-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298521,50298521,CC(C)CCn1cc2c(nc(NC(=O)Cc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,ZLVKAFAJRCAQAS-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298522,50298522,O=C(Cc1cccc(Cl)c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,NTKJQGBWJRLWPG-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CC(CCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298523,50298523,CC(C)CCn1cc2c(nc(NC(=O)Cc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,KASKCLZTEOJTOF-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298524,50298524,CC(C)CCn1cc2c(nc(NC(=O)Cc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,YNOOWRUDBQSIPX-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298525,50298525,Cn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,LTBIZNONWUAKEZ-UHFFFAOYSA-N,CC(CCC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298526,50298526,CCCCn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,BWVWAUCUOBLJRU-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298527,50298527,CCCCn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,RGMFJNIWCNZAIC-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298528,50298528,Cn1cc2c(nc(NC(=O)Cc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,WHPZFJZIANMYCZ-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298529,50298529,CCCCn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,IHCCZGZWMAXCAY-UHFFFAOYSA-N,CC(CC1CCCC2CCCCC21)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298530,50298530,CCCn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,JEQYPTSYIYWQSD-UHFFFAOYSA-N,CC(CC1CCC2CCCCC2C1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298531,50298531,CCCn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,RNDOSOMHDANIOO-UHFFFAOYSA-N,CC(CC1CCCC2CCCCC21)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298532,50298532,Cn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,CLBNKLILBCVMBG-UHFFFAOYSA-N,CC(CC1CCCC2CCCCC21)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298533,50298533,Cn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,URTMGLWEEROVNL-UHFFFAOYSA-N,CC(CC1CCC2CCCCC2C1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298534,50298534,Cn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,FPXXLJCAHCXGGB-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298535,50298535,Cn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,MAMZCDKFGXUXCZ-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298536,50298536,CCn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,BSHVIZOMKDIGSF-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298537,50298537,CCn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,JCHVSBJSIWAJIF-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298538,50298538,CCn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,DLVDVUCRGYJHFL-UHFFFAOYSA-N,CC(CC1CCC2CCCCC2C1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298539,50298539,CCn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,ZRFQRPBTRKJNBA-UHFFFAOYSA-N,CC(CC1CCCC2CCCCC21)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298540,50298540,O=C(Cc1ccsc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,LRHLBUAJTSIOMS-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CC(CCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298541,50298541,O=C(Cc1cccs1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,AZLDXOUTWIDEOW-UHFFFAOYSA-N,CC(CC1CCCC1)CC1CC2CC(CCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298542,50298542,O=C(Cc1ccc2ccccc2c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,SIKRTOIHCJZUGH-UHFFFAOYSA-N,CC(CC1CCC2CCCCC2C1)CC1CC2CC(CCC3CCCCC3)CC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298543,50298543,CC(C)CCn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,KLGDQUYPDOFJCW-UHFFFAOYSA-N,CC(CC1CCC2CCCCC2C1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298544,50298544,COc1ccc(CC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,HYCRJTFZZLBVSV-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298545,50298545,CCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,JFIOINHSYJAPDF-UHFFFAOYSA-N,CC(CC1CCC(C2CCCCC2)CC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298546,50298546,Cn1cc2c(nc(NC(=O)Cc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,CGEFGGKNDMRHFV-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298547,50298547,CCCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,SDSLILQCWQPTPZ-UHFFFAOYSA-N,CC(CC1CCC(C2CCCCC2)CC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298548,50298548,CCCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,SPJOIESQTFYCRI-UHFFFAOYSA-N,CC(CC1CC2CCCC2C2CC(C3CCCC3)CC12)C(C1CCCCC1)C1CCCCC1,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298549,50298549,Cn1cc2c(nc(NC(=O)Cc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,CAEIDEVSQAUGPM-UHFFFAOYSA-N,CC(CC1CCCCC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
BDB-50298550,50298550,CCCCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,ZGRPHXBYYFJHFB-UHFFFAOYSA-N,CC(CC1CCC(C2CCCCC2)CC1)CC1CC2CCCC2C2CC(C3CCCC3)CC12,10.1016/j.bmc.2009.05.038,19501513,1,False,False,pending_dual_review,eligible_for_primary_evidence_review,
