measurement_id,molecule_id,standardized_inchikey,endpoint_name,functional_mode,functional_mode_source,standard_type,standard_relation,standard_value,standard_units,pactivity_value,pactivity_recalculated,pactivity_absolute_difference,assay_chembl_id,target_chembl_id,target_gene,target_organism,target_type,target_confidence,assay_type,bao_format,cell_chembl_id,document_chembl_id,doi,pmid,document_type,source_retrieved_at,data_validity_comment,activity_comment,review_status,admission_reasons,development_partition
15114639,CHEMBL3335523,FDVZSKDDSYLYNX-YRIIQKNPSA-N,,,unresolved,Activity,=,19.0,%,,,,CHEMBL3390257,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL3352600,10.1021/ml5002486,25221664,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
15114640,CHEMBL3335523,FDVZSKDDSYLYNX-YRIIQKNPSA-N,,,unresolved,Activity,=,11.0,%,,,,CHEMBL3390258,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL3352600,10.1021/ml5002486,25221664,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
15114642,CHEMBL3335523,FDVZSKDDSYLYNX-YRIIQKNPSA-N,,,unresolved,Kd,=,5.04,nM,8.30,8.297569,0.002431,CHEMBL3390259,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL3352600,10.1021/ml5002486,25221664,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
15114645,CHEMBL3335523,FDVZSKDDSYLYNX-YRIIQKNPSA-N,,,unresolved,Bmax,=,0.79,pmol,,,,CHEMBL3390260,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL3352600,10.1021/ml5002486,25221664,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
15114647,CHEMBL3335523,FDVZSKDDSYLYNX-YRIIQKNPSA-N,,,unresolved,Kd,=,2.24,nM,8.65,8.649752,0.000248,CHEMBL3390261,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307648,CHEMBL3352600,10.1021/ml5002486,25221664,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
15114648,CHEMBL3335523,FDVZSKDDSYLYNX-YRIIQKNPSA-N,,,unresolved,Kd,=,3.17,nM,8.50,8.498941,0.001059,CHEMBL3390262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307648,CHEMBL3352600,10.1021/ml5002486,25221664,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
24781567,CHEMBL336555,CITCTUNIFJOTHI-UHFFFAOYSA-N,,,unresolved,Kd,=,9600.0,nM,5.02,5.017729,0.002271,CHEMBL5129723,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126601,10.1021/acsmedchemlett.2c00099,35859869,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
24781690,CHEMBL336555,CITCTUNIFJOTHI-UHFFFAOYSA-N,,agonist,assay_text_rule,Activity,,,,,,,CHEMBL5129738,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5126601,10.1021/acsmedchemlett.2c00099,35859869,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,NA,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
15210135,CHEMBL3414573,CBDPEPRMHBCTEB-QPXQOZNCSA-N,pBind_Ki,,unresolved,Ki,=,26.0,nM,7.58,7.585027,0.005027,CHEMBL3419484,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15210160,CHEMBL3414573,CBDPEPRMHBCTEB-QPXQOZNCSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,38.0,nM,7.42,7.420216,0.000216,CHEMBL3419486,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15208805,CHEMBL3414940,DEVAFUMPTPLYOY-BQVMBELUSA-N,pBind_Ki,,unresolved,Ki,=,93.0,nM,7.03,7.031517,0.001517,CHEMBL3420489,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15208847,CHEMBL3414940,DEVAFUMPTPLYOY-BQVMBELUSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,9.75,nM,8.01,8.010995,0.000995,CHEMBL3420494,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15208901,CHEMBL3414940,DEVAFUMPTPLYOY-BQVMBELUSA-N,,agonist,assay_text_rule,Efficacy,>=,90.0,%,,,,CHEMBL3420494,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
18240229,CHEMBL3414940,DEVAFUMPTPLYOY-BQVMBELUSA-N,pBind_Ki,,unresolved,Ki,=,146.0,nM,6.84,6.835647,0.004353,CHEMBL4052148,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL4049451,10.1021/acs.jmedchem.7b00291,28447789,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
18240281,CHEMBL3414940,DEVAFUMPTPLYOY-BQVMBELUSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,21.6,nM,7.67,7.665546,0.004454,CHEMBL4052151,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4049451,10.1021/acs.jmedchem.7b00291,28447789,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
18240351,CHEMBL3414940,DEVAFUMPTPLYOY-BQVMBELUSA-N,,agonist,assay_text_rule,Efficacy,>=,90.0,%,,,,CHEMBL4052156,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4049451,10.1021/acs.jmedchem.7b00291,28447789,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
15208806,CHEMBL3414941,IRRXNCFETDOCCQ-AEISUSGSSA-N,pBind_Ki,,unresolved,Ki,=,62.2,nM,7.21,7.206210,0.003790,CHEMBL3420489,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15208848,CHEMBL3414941,IRRXNCFETDOCCQ-AEISUSGSSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,5.31,nM,8.28,8.274905,0.005095,CHEMBL3420494,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15208902,CHEMBL3414941,IRRXNCFETDOCCQ-AEISUSGSSA-N,,agonist,assay_text_rule,Efficacy,>=,90.0,%,,,,CHEMBL3420494,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
18240230,CHEMBL3414941,IRRXNCFETDOCCQ-AEISUSGSSA-N,pBind_Ki,,unresolved,Ki,=,274.0,nM,6.56,6.562249,0.002249,CHEMBL4052148,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL4049451,10.1021/acs.jmedchem.7b00291,28447789,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
18240282,CHEMBL3414941,IRRXNCFETDOCCQ-AEISUSGSSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,21.5,nM,7.67,7.667562,0.002438,CHEMBL4052151,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4049451,10.1021/acs.jmedchem.7b00291,28447789,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
18240352,CHEMBL3414941,IRRXNCFETDOCCQ-AEISUSGSSA-N,,agonist,assay_text_rule,Efficacy,>=,90.0,%,,,,CHEMBL4052156,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4049451,10.1021/acs.jmedchem.7b00291,28447789,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
15208809,CHEMBL3414944,OZWIQLJRUYENLH-BHETVNITSA-N,pBind_Ki,,unresolved,Ki,=,554.0,nM,6.26,6.256490,0.003510,CHEMBL3420489,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,unassigned_stereocenter,development
15208851,CHEMBL3414944,OZWIQLJRUYENLH-BHETVNITSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,25.1,nM,7.60,7.600326,0.000326,CHEMBL3420494,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,unassigned_stereocenter,development
15208905,CHEMBL3414944,OZWIQLJRUYENLH-BHETVNITSA-N,,agonist,assay_text_rule,Efficacy,>=,90.0,%,,,,CHEMBL3420494,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent|unassigned_stereocenter,development
15208811,CHEMBL3414946,SLEKQRJDUVSCPY-MOROJQBDSA-N,pBind_Ki,,unresolved,Ki,=,77.5,nM,7.11,7.110698,0.000698,CHEMBL3420489,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15208853,CHEMBL3414946,SLEKQRJDUVSCPY-MOROJQBDSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,8.4,nM,8.08,8.075721,0.004279,CHEMBL3420494,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15209818,CHEMBL3414946,SLEKQRJDUVSCPY-MOROJQBDSA-N,,agonist,assay_text_rule,Efficacy,>=,90.0,%,,,,CHEMBL3420494,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414438,10.1021/acs.jmedchem.5b00074,25699637,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
15210102,CHEMBL3416776,APKBJUYYYJBSCQ-CMCWBKRRSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,438.0,nM,6.36,6.358526,0.001474,CHEMBL3419486,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15210106,CHEMBL3416776,APKBJUYYYJBSCQ-CMCWBKRRSA-N,pBind_Ki,,unresolved,Ki,=,237.0,nM,6.62,6.625252,0.005252,CHEMBL3419484,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15210101,CHEMBL3416777,KOEBHQWXJSXWRR-CMCWBKRRSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,842.0,nM,6.08,6.074688,0.005312,CHEMBL3419486,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
15210105,CHEMBL3416777,KOEBHQWXJSXWRR-CMCWBKRRSA-N,pBind_Ki,,unresolved,Ki,=,659.0,nM,6.18,6.181115,0.001115,CHEMBL3419484,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
15210100,CHEMBL3416778,GLQXBKNCFOACJO-UGCAPWQASA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,1763.0,nM,5.75,5.753748,0.003748,CHEMBL3419486,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
15210104,CHEMBL3416778,GLQXBKNCFOACJO-UGCAPWQASA-N,pBind_Ki,,unresolved,Ki,=,967.0,nM,6.01,6.014574,0.004574,CHEMBL3419484,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
15210251,CHEMBL3416801,VOMVVKGMVNIXGH-GRXQJBFDSA-N,pBind_Ki,,unresolved,Ki,>,10000.0,nM,,5.000000,,CHEMBL3419484,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_exact_relation|pchembl_missing_or_inconsistent,development
15210262,CHEMBL3416801,VOMVVKGMVNIXGH-GRXQJBFDSA-N,,,unresolved,Inhibition,=,32.0,%,,,,CHEMBL3419485,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
15210266,CHEMBL3416801,VOMVVKGMVNIXGH-GRXQJBFDSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,>,10000.0,nM,,5.000000,,CHEMBL3419486,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_exact_relation|pchembl_missing_or_inconsistent,development
15210309,CHEMBL3416801,VOMVVKGMVNIXGH-GRXQJBFDSA-N,,agonist,assay_text_rule,Activity,=,18.0,%,,,,CHEMBL3419491,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
15210255,CHEMBL3416805,BMVQYTBZDSZAEL-NLJXWPIHSA-N,pBind_Ki,,unresolved,Ki,=,745.0,nM,6.13,6.127844,0.002156,CHEMBL3419484,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
15210270,CHEMBL3416805,BMVQYTBZDSZAEL-NLJXWPIHSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,>,10000.0,nM,,5.000000,,CHEMBL3419486,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_exact_relation|pchembl_missing_or_inconsistent,locked_holdout
15210313,CHEMBL3416805,BMVQYTBZDSZAEL-NLJXWPIHSA-N,,agonist,assay_text_rule,Activity,=,23.0,%,,,,CHEMBL3419491,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,locked_holdout
15210260,CHEMBL3416810,GDLSEFIWYFWPFI-YRIIQKNPSA-N,pBind_Ki,,unresolved,Ki,=,16.32,nM,7.79,7.787280,0.002720,CHEMBL3419484,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
15210275,CHEMBL3416810,GDLSEFIWYFWPFI-YRIIQKNPSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,27.0,nM,7.57,7.568636,0.001364,CHEMBL3419486,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3414558,10.1021/acs.jmedchem.5b00215,25780876,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
1674055,CHEMBL372148,FTVRDQDWDBZPQP-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,2630.27,nM,5.58,5.580000,0.000000,CHEMBL862097,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
1674772,CHEMBL372148,FTVRDQDWDBZPQP-UHFFFAOYSA-N,,,unresolved,Inhibition,=,15.0,%,,,,CHEMBL853017,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
1674877,CHEMBL372148,FTVRDQDWDBZPQP-UHFFFAOYSA-N,,antagonist,assay_text_rule,Kd,=,3162.28,nM,5.50,5.500000,0.000000,CHEMBL853546,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1148617,10.1021/jm0506221,16392813,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
16405794,CHEMBL3740939,XACFFOLLZVHOCM-QRIDJOKKSA-N,,agonist,assay_text_rule,Emax,,,,,,,CHEMBL3743205,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3739405,10.1039/C5MD00086F,,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
16405805,CHEMBL3740939,XACFFOLLZVHOCM-QRIDJOKKSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,,,,,,,CHEMBL3743420,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3739405,10.1039/C5MD00086F,,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
16406727,CHEMBL3740939,XACFFOLLZVHOCM-QRIDJOKKSA-N,pBind_Ki,,unresolved,Ki,=,3708.0,nM,5.43,5.430860,0.000860,CHEMBL3743197,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL3739405,10.1039/C5MD00086F,,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
16405793,CHEMBL3741393,YISHBQSEDYNEAM-BTBIENRZSA-N,,agonist,assay_text_rule,Emax,=,80.0,%,,,,CHEMBL3743205,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3739405,10.1039/C5MD00086F,,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|unassigned_stereocenter,development
16405804,CHEMBL3741393,YISHBQSEDYNEAM-BTBIENRZSA-N,pFunc_agonism,agonist,assay_text_rule,EC50,=,48.0,nM,7.32,7.318759,0.001241,CHEMBL3743420,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL3739405,10.1039/C5MD00086F,,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,unassigned_stereocenter,development
16406726,CHEMBL3741393,YISHBQSEDYNEAM-BTBIENRZSA-N,pBind_Ki,,unresolved,Ki,=,85.0,nM,7.07,7.070581,0.000581,CHEMBL3743197,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308376,CHEMBL3739405,10.1039/C5MD00086F,,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,unassigned_stereocenter,development
16485903,CHEMBL3771208,XSVRBMOJKPAIJX-NKYRPOHVSA-N,,agonist,assay_text_rule,pEC50,,,,,,,CHEMBL3772778,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL3769381,10.1021/acs.jmedchem.5b01402,26756468,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,locked_holdout
16485937,CHEMBL3771208,XSVRBMOJKPAIJX-NKYRPOHVSA-N,,agonist,assay_text_rule,Emax,,,,,,,CHEMBL3772781,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL3769381,10.1021/acs.jmedchem.5b01402,26756468,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,locked_holdout
16486006,CHEMBL3771208,XSVRBMOJKPAIJX-NKYRPOHVSA-N,,,unresolved,pKA,,,,,,,CHEMBL3772789,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL3769381,10.1021/acs.jmedchem.5b01402,26756468,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Active,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,locked_holdout
24669210,CHEMBL3771208,XSVRBMOJKPAIJX-NKYRPOHVSA-N,,antagonist,assay_text_rule,EC50,=,11220.18,nM,4.95,4.950000,0.000000,CHEMBL5099262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5096218,10.1021/acs.jmedchem.2c01414,36270633,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,locked_holdout
24669237,CHEMBL3771208,XSVRBMOJKPAIJX-NKYRPOHVSA-N,,antagonist,assay_text_rule,Emax,=,17.13,%,,,,CHEMBL5099263,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5096218,10.1021/acs.jmedchem.2c01414,36270633,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,locked_holdout
16651636,CHEMBL3827859,LKZCACKRMPMZHI-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,559.0,nM,6.25,6.252588,0.002588,CHEMBL3831093,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL3826885,10.1016/j.bmc.2016.07.028,27485602,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
